recipe_id,ingredient_number,ingredient_name,quantity,category
RCP09109,15,Cinnamon,1 tsp,Spices
RCP09110,1,Onion,3 medium,Vegetables
RCP09110,2,Garlic,9 cloves,Vegetables
RCP09110,3,Salt,to taste,Others
RCP09110,4,Mutton,433g,Proteins
RCP09110,5,Vinegar,1 tbsp,Liquids
RCP09110,6,Cumin,1 tsp,Spices
RCP09110,7,Red Chili Powder,1 tsp,Spices
RCP09110,8,Almonds,2 tbsp,Others
RCP09110,9,Water,2 tbsp,Liquids
RCP09110,10,Cream,313 ml,Dairy
RCP09110,11,Oil,4 tbsp,Liquids
RCP09111,1,Onion,3 medium,Vegetables
RCP09111,2,Garlic,6 cloves,Vegetables
RCP09111,3,Salt,to taste,Others
RCP09111,4,Lentils (Dal),275g,Proteins
RCP09111,5,Spinach,2 medium,Vegetables
RCP09111,6,Cream,318 ml,Dairy
RCP09111,7,Cloves,2 tsp,Spices
RCP09112,1,Onion,2 medium,Vegetables
RCP09112,2,Garlic,9 cloves,Vegetables
RCP09112,3,Salt,to taste,Others
RCP09112,4,Eggs,452g,Proteins
RCP09112,5,Cinnamon,1 tsp,Spices
RCP09112,6,Chickpea Flour,323 g,Grains
RCP09112,7,Wheat Flour,240 g,Grains
RCP09112,8,Fresh Coriander,3 tbsp,Aromatics
RCP09112,9,Semolina,440 g,Grains
RCP09112,10,Paneer,238 ml,Dairy
RCP09113,1,Onion,3 medium,Vegetables
RCP09113,2,Garlic,7 cloves,Vegetables
RCP09113,3,Salt,to taste,Others
RCP09113,4,Beef,671g,Proteins
RCP09113,5,Chickpeas,4 tbsp,Proteins
RCP09113,6,Cashews,4 tbsp,Others
RCP09113,7,Green Chili,1 medium,Vegetables
RCP09113,8,Ginger,1 medium,Vegetables
RCP09114,1,Onion,1 medium,Vegetables
RCP09114,2,Garlic,9 cloves,Vegetables
RCP09114,3,Salt,to taste,Others
RCP09114,4,Paneer,620g,Proteins
RCP09114,5,Butter,238 ml,Dairy
RCP09114,6,Salt,2 tbsp,Others
RCP09115,1,Onion,3 medium,Vegetables
RCP09115,2,Garlic,8 cloves,Vegetables
RCP09115,3,Salt,to taste,Others
RCP09115,4,Chickpeas,415g,Proteins
RCP09115,5,Red Chili Powder,1 tsp,Spices
RCP09115,6,Butter,190 ml,Dairy
RCP09115,7,Sesame Seeds,2 tbsp,Others
RCP09116,1,Onion,1 medium,Vegetables
RCP09116,2,Garlic,5 cloves,Vegetables
RCP09116,3,Salt,to taste,Others
RCP09116,4,Fish,440g,Proteins
RCP09116,5,Chickpeas,3 tbsp,Proteins
RCP09117,1,Onion,1 medium,Vegetables
RCP09117,2,Garlic,4 cloves,Vegetables
RCP09117,3,Salt,to taste,Others
RCP09117,4,Mutton,405g,Proteins
RCP09117,5,Ginger,2 medium,Vegetables
RCP09117,6,Fenugreek Leaves,2 tbsp,Aromatics
RCP09117,7,Milk,488 ml,Dairy
RCP09117,8,Curry Leaves,4 tbsp,Aromatics
RCP09117,9,Tofu,2 tbsp,Proteins
RCP09117,10,Fresh Coriander,3 tbsp,Aromatics
RCP09117,11,Wheat Flour,373 g,Grains
RCP09117,12,Basmati Rice,244 g,Grains
RCP09117,13,Chickpea Flour,410 g,Grains
RCP09118,1,Onion,3 medium,Vegetables
RCP09118,2,Garlic,5 cloves,Vegetables
RCP09118,3,Salt,to taste,Others
RCP09118,4,Chickpeas,207g,Proteins
RCP09118,5,Paneer,386 ml,Dairy
RCP09118,6,Garam Masala,1 tsp,Spices
RCP09118,7,Mint Leaves,2 tbsp,Aromatics
RCP09118,8,Oil,4 tbsp,Liquids
RCP09118,9,Chickpea Flour,305 g,Grains
RCP09118,10,Milk,367 ml,Dairy
RCP09118,11,Coconut Milk,1 tbsp,Liquids
RCP09118,12,Butter,401 ml,Dairy
RCP09118,13,Water,1 tbsp,Liquids
RCP09119,1,Onion,1 medium,Vegetables
RCP09119,2,Garlic,6 cloves,Vegetables
RCP09119,3,Salt,to taste,Others
RCP09119,4,Mutton,871g,Proteins
RCP09119,5,Paneer,1 tbsp,Proteins
RCP09119,6,Milk,130 ml,Dairy
RCP09119,7,Cloves,2 tsp,Spices
RCP09119,8,Yogurt,318 ml,Dairy
RCP09119,9,Lemon Juice,1 tbsp,Liquids
RCP09119,10,Mint Leaves,3 tbsp,Aromatics
RCP09119,11,Tofu,1 tbsp,Proteins
RCP09119,12,Sesame Seeds,2 tbsp,Others
RCP09119,13,Bay Leaf,2 tsp,Spices
RCP09119,14,Sugar,4 tbsp,Others
RCP09120,1,Onion,1 medium,Vegetables
RCP09120,2,Garlic,8 cloves,Vegetables
RCP09120,3,Salt,to taste,Others
RCP09120,4,Beef,359g,Proteins
RCP09120,5,Vinegar,2 tbsp,Liquids
RCP09120,6,Peas,2 medium,Vegetables
RCP09120,7,Curry Leaves,4 tbsp,Aromatics
RCP09120,8,Paneer,4 tbsp,Proteins
RCP09120,9,Mint Leaves,3 tbsp,Aromatics
RCP09120,10,Fresh Coriander,2 tbsp,Aromatics
RCP09120,11,Fresh Coriander,3 tbsp,Aromatics
RCP09121,1,Onion,2 medium,Vegetables
RCP09121,2,Garlic,3 cloves,Vegetables
RCP09121,3,Salt,to taste,Others
RCP09121,4,Eggs,422g,Proteins
RCP09121,5,Fresh Coriander,3 tbsp,Aromatics
RCP09121,6,Garam Masala,1 tsp,Spices
RCP09121,7,Yogurt,233 ml,Dairy
RCP09121,8,Vinegar,1 tbsp,Liquids
RCP09121,9,Raisins,1 tbsp,Others
RCP09122,1,Onion,1 medium,Vegetables
RCP09122,2,Garlic,7 cloves,Vegetables
RCP09122,3,Salt,to taste,Others
RCP09122,4,Chickpeas,397g,Proteins
RCP09122,5,Peas,1 medium,Vegetables
RCP09122,6,Raisins,1 tbsp,Others
RCP09122,7,Butter,109 ml,Dairy
RCP09122,8,Curry Leaves,2 tbsp,Aromatics
RCP09122,9,Shrimp,3 tbsp,Proteins
RCP09122,10,Tofu,4 tbsp,Proteins
RCP09123,1,Onion,1 medium,Vegetables
RCP09123,2,Garlic,9 cloves,Vegetables
RCP09123,3,Salt,to taste,Others
RCP09123,4,Eggs,433g,Proteins
RCP09123,5,Curry Leaves,2 tbsp,Aromatics
RCP09123,6,Water,4 tbsp,Liquids
RCP09123,7,Yogurt,349 ml,Dairy
RCP09123,8,All-Purpose Flour,394 g,Grains
RCP09123,9,Tamarind Paste,2 tbsp,Liquids
RCP09123,10,Black Pepper,1 tsp,Spices
RCP09123,11,Fenugreek Leaves,1 tbsp,Aromatics
RCP09123,12,Yogurt,389 ml,Dairy
RCP09124,1,Onion,2 medium,Vegetables
RCP09124,2,Garlic,9 cloves,Vegetables
RCP09124,3,Salt,to taste,Others
RCP09124,4,Tofu,490g,Proteins
RCP09124,5,Curry Leaves,4 tbsp,Aromatics
RCP09124,6,Fresh Coriander,3 tbsp,Aromatics
RCP09124,7,Garam Masala,2 tsp,Spices
RCP09124,8,Tamarind Paste,4 tbsp,Liquids
RCP09124,9,Basmati Rice,435 g,Grains
RCP09124,10,Raisins,2 tbsp,Others
RCP09124,11,Vinegar,4 tbsp,Liquids
RCP09124,12,Coconut Milk,4 tbsp,Liquids
RCP09124,13,Semolina,240 g,Grains
RCP09124,14,Lemon Juice,1 tbsp,Liquids
RCP09125,1,Onion,2 medium,Vegetables
RCP09125,2,Garlic,6 cloves,Vegetables
RCP09125,3,Salt,to taste,Others
RCP09125,4,Mutton,631g,Proteins
RCP09125,5,Butter,164 ml,Dairy
RCP09125,6,Wheat Flour,414 g,Grains
RCP09125,7,Paneer,4 tbsp,Proteins
RCP09125,8,Garlic,1 medium,Vegetables
RCP09125,9,Carrot,1 medium,Vegetables
RCP09125,10,Cinnamon,2 tsp,Spices
RCP09125,11,Bay Leaf,2 tsp,Spices
RCP09126,1,Onion,1 medium,Vegetables
RCP09126,2,Garlic,5 cloves,Vegetables
RCP09126,3,Salt,to taste,Others
RCP09126,4,Chickpeas,311g,Proteins
RCP09126,5,Fish,2 tbsp,Proteins
RCP09126,6,Eggs,1 tbsp,Proteins
RCP09126,7,Black Pepper,1 tsp,Spices
RCP09126,8,Sugar,2 tbsp,Others
RCP09126,9,Fresh Coriander,3 tbsp,Aromatics
RCP09126,10,Coriander,2 tsp,Spices
RCP09126,11,Mint Leaves,4 tbsp,Aromatics
RCP09126,12,Mint Leaves,3 tbsp,Aromatics
RCP09127,1,Onion,3 medium,Vegetables
RCP09127,2,Garlic,7 cloves,Vegetables
RCP09127,3,Salt,to taste,Others
RCP09127,4,Shrimp,357g,Proteins
RCP09127,5,Curry Leaves,4 tbsp,Aromatics
RCP09127,6,Bell Pepper,1 medium,Vegetables
RCP09127,7,Sesame Seeds,1 tbsp,Others
RCP09127,8,Red Chili Powder,2 tsp,Spices
RCP09127,9,Fresh Coriander,3 tbsp,Aromatics
RCP09127,10,Chicken,3 tbsp,Proteins
RCP09127,11,Eggs,3 tbsp,Proteins
RCP09127,12,Fenugreek Leaves,1 tbsp,Aromatics
RCP09127,13,Oil,4 tbsp,Liquids
RCP09127,14,Cinnamon,2 tsp,Spices
RCP09128,1,Onion,2 medium,Vegetables
RCP09128,2,Garlic,7 cloves,Vegetables
RCP09128,3,Salt,to taste,Others
RCP09128,4,Paneer,775g,Proteins
RCP09128,5,Green Chili,2 medium,Vegetables
RCP09128,6,Shrimp,2 tbsp,Proteins
RCP09128,7,Lemon Juice,4 tbsp,Liquids
RCP09128,8,Raisins,4 tbsp,Others
RCP09128,9,Sugar,1 tbsp,Others
RCP09128,10,Ginger,2 medium,Vegetables
RCP09128,11,Beef,4 tbsp,Proteins
RCP09128,12,Ghee,109 ml,Dairy
RCP09128,13,Paneer,1 tbsp,Proteins
RCP09128,14,Yogurt,463 ml,Dairy
RCP09129,1,Onion,3 medium,Vegetables
RCP09129,2,Garlic,9 cloves,Vegetables
RCP09129,3,Salt,to taste,Others
RCP09129,4,Paneer,333g,Proteins
RCP09129,5,Fenugreek Leaves,4 tbsp,Aromatics
RCP09129,6,Paneer,434 ml,Dairy
RCP09129,7,Semolina,280 g,Grains
RCP09129,8,Water,3 tbsp,Liquids
RCP09129,9,Beef,1 tbsp,Proteins
RCP09129,10,Water,3 tbsp,Liquids
RCP09129,11,Cloves,1 tsp,Spices
RCP09129,12,Red Chili Powder,1 tsp,Spices
RCP09130,1,Onion,3 medium,Vegetables
RCP09130,2,Garlic,6 cloves,Vegetables
RCP09130,3,Salt,to taste,Others
RCP09130,4,Paneer,796g,Proteins
RCP09130,5,Red Chili Powder,1 tsp,Spices
RCP09130,6,Mustard Seeds,4 tbsp,Others
RCP09130,7,Fish,2 tbsp,Proteins
RCP09130,8,Cauliflower,2 medium,Vegetables
RCP09130,9,Fish,2 tbsp,Proteins
RCP09131,1,Onion,1 medium,Vegetables
RCP09131,2,Garlic,5 cloves,Vegetables
RCP09131,3,Salt,to taste,Others
RCP09131,4,Eggs,331g,Proteins
RCP09131,5,All-Purpose Flour,481 g,Grains
RCP09132,1,Onion,3 medium,Vegetables
RCP09132,2,Garlic,9 cloves,Vegetables
RCP09132,3,Salt,to taste,Others
RCP09132,4,Eggs,324g,Proteins
RCP09132,5,Black Pepper,2 tsp,Spices
RCP09132,6,Vinegar,3 tbsp,Liquids
RCP09132,7,Bay Leaf,2 tsp,Spices
RCP09132,8,Chickpea Flour,202 g,Grains
RCP09132,9,Bell Pepper,2 medium,Vegetables
RCP09132,10,Mint Leaves,2 tbsp,Aromatics
RCP09132,11,Cream,470 ml,Dairy
RCP09132,12,Bell Pepper,2 medium,Vegetables
RCP09132,13,Water,1 tbsp,Liquids
RCP09132,14,Cumin,2 tsp,Spices
RCP09132,15,Semolina,479 g,Grains
RCP09132,16,Semolina,371 g,Grains
RCP09132,17,Ginger,2 medium,Vegetables
RCP09132,18,Mint Leaves,2 tbsp,Aromatics
RCP09132,19,Fish,1 tbsp,Proteins
RCP09133,1,Onion,1 medium,Vegetables
RCP09133,2,Garlic,4 cloves,Vegetables
RCP09133,3,Salt,to taste,Others
RCP09133,4,Chicken,555g,Proteins
RCP09133,5,Fish,2 tbsp,Proteins
RCP09133,6,Chickpea Flour,455 g,Grains
RCP09133,7,Carrot,2 medium,Vegetables
RCP09134,1,Onion,3 medium,Vegetables
RCP09134,2,Garlic,9 cloves,Vegetables
RCP09134,3,Salt,to taste,Others
RCP09134,4,Mutton,764g,Proteins
RCP09134,5,Mustard Seeds,3 tbsp,Others
RCP09134,6,Butter,398 ml,Dairy
RCP09134,7,Cinnamon,2 tsp,Spices
RCP09134,8,Lemon Juice,1 tbsp,Liquids
RCP09134,9,Cream,295 ml,Dairy
RCP09134,10,Tofu,1 tbsp,Proteins
RCP09134,11,Oil,4 tbsp,Liquids
RCP09134,12,Paneer,156 ml,Dairy
RCP09134,13,Fresh Coriander,2 tbsp,Aromatics
RCP09135,1,Onion,3 medium,Vegetables
RCP09135,2,Garlic,5 cloves,Vegetables
RCP09135,3,Salt,to taste,Others
RCP09135,4,Lentils (Dal),270g,Proteins
RCP09135,5,Fenugreek Leaves,3 tbsp,Aromatics
RCP09135,6,Coconut Milk,4 tbsp,Liquids
RCP09135,7,Milk,302 ml,Dairy
RCP09135,8,Tamarind Paste,1 tbsp,Liquids
RCP09135,9,Mustard Seeds,1 tbsp,Others
RCP09135,10,Red Chili Powder,2 tsp,Spices
RCP09135,11,Cauliflower,2 medium,Vegetables
RCP09136,1,Onion,2 medium,Vegetables
RCP09136,2,Garlic,4 cloves,Vegetables
RCP09136,3,Salt,to taste,Others
RCP09136,4,Mutton,390g,Proteins
RCP09136,5,Cashews,1 tbsp,Others
RCP09136,6,Oil,2 tbsp,Liquids
RCP09136,7,Eggs,4 tbsp,Proteins
RCP09136,8,Salt,1 tbsp,Others
RCP09136,9,Ginger,2 medium,Vegetables
RCP09136,10,Almonds,3 tbsp,Others
RCP09136,11,Water,1 tbsp,Liquids
RCP09137,1,Onion,3 medium,Vegetables
RCP09137,2,Garlic,9 cloves,Vegetables
RCP09137,3,Salt,to taste,Others
RCP09137,4,Lentils (Dal),270g,Proteins
RCP09137,5,Sugar,4 tbsp,Others
RCP09137,6,Red Chili Powder,1 tsp,Spices
RCP09137,7,Sesame Seeds,1 tbsp,Others
RCP09137,8,Black Pepper,1 tsp,Spices
RCP09137,9,Yogurt,234 ml,Dairy
RCP09137,10,Oil,4 tbsp,Liquids
RCP09138,1,Onion,2 medium,Vegetables
RCP09138,2,Garlic,6 cloves,Vegetables
RCP09138,3,Salt,to taste,Others
RCP09138,4,Eggs,344g,Proteins
RCP09138,5,Water,4 tbsp,Liquids
RCP09138,6,Fenugreek Leaves,1 tbsp,Aromatics
RCP09138,7,Water,1 tbsp,Liquids
RCP09138,8,Chickpea Flour,476 g,Grains
RCP09138,9,Potato,1 medium,Vegetables
RCP09139,1,Onion,3 medium,Vegetables
RCP09139,2,Garlic,6 cloves,Vegetables
RCP09139,3,Salt,to taste,Others
RCP09139,4,Mutton,789g,Proteins
RCP09139,5,Fenugreek Leaves,3 tbsp,Aromatics
RCP09140,1,Onion,1 medium,Vegetables
RCP09140,2,Garlic,7 cloves,Vegetables
RCP09140,3,Salt,to taste,Others
RCP09140,4,Chickpeas,356g,Proteins
RCP09140,5,Mustard Seeds,4 tbsp,Others
RCP09140,6,Tamarind Paste,3 tbsp,Liquids
RCP09140,7,Lemon Juice,1 tbsp,Liquids
RCP09140,8,All-Purpose Flour,471 g,Grains
RCP09140,9,Paneer,2 tbsp,Proteins
RCP09141,1,Onion,3 medium,Vegetables
RCP09141,2,Garlic,8 cloves,Vegetables
RCP09141,3,Salt,to taste,Others
RCP09141,4,Paneer,719g,Proteins
RCP09141,5,Chickpea Flour,359 g,Grains
RCP09141,6,Curry Leaves,2 tbsp,Aromatics
RCP09141,7,Fish,2 tbsp,Proteins
RCP09141,8,Curry Leaves,1 tbsp,Aromatics
RCP09141,9,Curry Leaves,2 tbsp,Aromatics
RCP09141,10,Almonds,4 tbsp,Others
RCP09141,11,Ginger,1 medium,Vegetables
RCP09141,12,Wheat Flour,286 g,Grains
RCP09142,1,Onion,2 medium,Vegetables
RCP09142,2,Garlic,9 cloves,Vegetables
RCP09142,3,Salt,to taste,Others
RCP09142,4,Chicken,597g,Proteins
RCP09142,5,Peas,2 medium,Vegetables
RCP09142,6,Wheat Flour,346 g,Grains
RCP09142,7,Water,3 tbsp,Liquids
RCP09142,8,Cream,314 ml,Dairy
RCP09143,1,Onion,3 medium,Vegetables
RCP09143,2,Garlic,3 cloves,Vegetables
RCP09143,3,Salt,to taste,Others
RCP09143,4,Mutton,638g,Proteins
RCP09143,5,Sugar,2 tbsp,Others
RCP09143,6,All-Purpose Flour,265 g,Grains
RCP09143,7,Chicken,4 tbsp,Proteins
RCP09143,8,Fenugreek Leaves,3 tbsp,Aromatics
RCP09144,1,Onion,3 medium,Vegetables
RCP09144,2,Garlic,7 cloves,Vegetables
RCP09144,3,Salt,to taste,Others
RCP09144,4,Beef,994g,Proteins
RCP09144,5,Chicken,4 tbsp,Proteins
RCP09144,6,Sugar,2 tbsp,Others
RCP09144,7,Tofu,4 tbsp,Proteins
RCP09144,8,All-Purpose Flour,485 g,Grains
RCP09145,1,Onion,1 medium,Vegetables
RCP09145,2,Garlic,6 cloves,Vegetables
RCP09145,3,Salt,to taste,Others
RCP09145,4,Lentils (Dal),484g,Proteins
RCP09145,5,Tofu,1 tbsp,Proteins
RCP09145,6,Paneer,2 tbsp,Proteins
RCP09145,7,Garam Masala,2 tsp,Spices
RCP09145,8,Butter,499 ml,Dairy
RCP09145,9,All-Purpose Flour,496 g,Grains
RCP09146,1,Onion,1 medium,Vegetables
RCP09146,2,Garlic,4 cloves,Vegetables
RCP09146,3,Salt,to taste,Others
RCP09146,4,Chickpeas,264g,Proteins
RCP09146,5,Semolina,284 g,Grains
RCP09146,6,Cauliflower,1 medium,Vegetables
RCP09146,7,Mustard Seeds,2 tbsp,Others
RCP09146,8,Mint Leaves,1 tbsp,Aromatics
RCP09146,9,Oil,2 tbsp,Liquids
RCP09147,1,Onion,3 medium,Vegetables
RCP09147,2,Garlic,9 cloves,Vegetables
RCP09147,3,Salt,to taste,Others
RCP09147,4,Eggs,220g,Proteins
RCP09147,5,Cashews,3 tbsp,Others
RCP09147,6,Water,1 tbsp,Liquids
RCP09147,7,Yogurt,213 ml,Dairy
RCP09147,8,Garlic,2 medium,Vegetables
RCP09148,1,Onion,3 medium,Vegetables
RCP09148,2,Garlic,4 cloves,Vegetables
RCP09148,3,Salt,to taste,Others
RCP09148,4,Chickpeas,313g,Proteins
RCP09148,5,Sesame Seeds,2 tbsp,Others
RCP09148,6,All-Purpose Flour,326 g,Grains
RCP09149,1,Onion,3 medium,Vegetables
RCP09149,2,Garlic,8 cloves,Vegetables
RCP09149,3,Salt,to taste,Others
RCP09149,4,Tofu,459g,Proteins
RCP09149,5,Tofu,4 tbsp,Proteins
RCP09149,6,Lemon Juice,3 tbsp,Liquids
RCP09149,7,Salt,2 tbsp,Others
RCP09149,8,Milk,288 ml,Dairy
RCP09149,9,Red Chili Powder,1 tsp,Spices
RCP09149,10,Tamarind Paste,3 tbsp,Liquids
RCP09150,1,Onion,1 medium,Vegetables
RCP09150,2,Garlic,6 cloves,Vegetables
RCP09150,3,Salt,to taste,Others
RCP09150,4,Chickpeas,392g,Proteins
RCP09150,5,Peas,1 medium,Vegetables
RCP09150,6,Chickpea Flour,481 g,Grains
RCP09150,7,Cardamom,1 tsp,Spices
RCP09150,8,Coconut Milk,3 tbsp,Liquids
RCP09150,9,Wheat Flour,418 g,Grains
RCP09150,10,All-Purpose Flour,323 g,Grains
RCP09150,11,Wheat Flour,465 g,Grains
RCP09151,1,Onion,3 medium,Vegetables
RCP09151,2,Garlic,6 cloves,Vegetables
RCP09151,3,Salt,to taste,Others
RCP09151,4,Fish,415g,Proteins
RCP09151,5,Milk,271 ml,Dairy
RCP09151,6,Chickpea Flour,264 g,Grains
RCP09151,7,Basmati Rice,329 g,Grains
RCP09151,8,Eggs,1 tbsp,Proteins
RCP09151,9,Oil,3 tbsp,Liquids
RCP09152,1,Onion,3 medium,Vegetables
RCP09152,2,Garlic,3 cloves,Vegetables
RCP09152,3,Salt,to taste,Others
RCP09152,4,Chickpeas,201g,Proteins
RCP09152,5,Mint Leaves,1 tbsp,Aromatics
RCP09152,6,Semolina,216 g,Grains
RCP09152,7,Fenugreek Leaves,1 tbsp,Aromatics
RCP09153,1,Onion,2 medium,Vegetables
RCP09153,2,Garlic,9 cloves,Vegetables
RCP09153,3,Salt,to taste,Others
RCP09153,4,Beef,768g,Proteins
RCP09153,5,Bay Leaf,1 tsp,Spices
RCP09153,6,Lemon Juice,1 tbsp,Liquids
RCP09153,7,Wheat Flour,417 g,Grains
RCP09153,8,Paneer,345 ml,Dairy
RCP09153,9,Mustard Seeds,1 tbsp,Others
RCP09153,10,Raisins,2 tbsp,Others
RCP09153,11,Garlic,2 medium,Vegetables
RCP09153,12,Beef,3 tbsp,Proteins
RCP09153,13,Coriander,2 tsp,Spices
RCP09154,1,Onion,1 medium,Vegetables
RCP09154,2,Garlic,7 cloves,Vegetables
RCP09154,3,Salt,to taste,Others
RCP09154,4,Mutton,788g,Proteins
RCP09154,5,Lemon Juice,1 tbsp,Liquids
RCP09154,6,Carrot,1 medium,Vegetables
RCP09154,7,Carrot,2 medium,Vegetables
RCP09155,1,Onion,1 medium,Vegetables
RCP09155,2,Garlic,4 cloves,Vegetables
RCP09155,3,Salt,to taste,Others
RCP09155,4,Fish,847g,Proteins
RCP09155,5,Fenugreek Leaves,1 tbsp,Aromatics
RCP09155,6,Tamarind Paste,1 tbsp,Liquids
RCP09155,7,Tamarind Paste,3 tbsp,Liquids
RCP09155,8,Curry Leaves,2 tbsp,Aromatics
RCP09155,9,Tofu,2 tbsp,Proteins
RCP09155,10,Chicken,4 tbsp,Proteins
RCP09155,11,Almonds,4 tbsp,Others
RCP09155,12,Salt,3 tbsp,Others
RCP09156,1,Onion,3 medium,Vegetables
RCP09156,2,Garlic,9 cloves,Vegetables
RCP09156,3,Salt,to taste,Others
RCP09156,4,Lentils (Dal),298g,Proteins
RCP09156,5,Chickpeas,4 tbsp,Proteins
RCP09156,6,Black Pepper,1 tsp,Spices
RCP09156,7,Vinegar,4 tbsp,Liquids
RCP09156,8,Black Pepper,2 tsp,Spices
RCP09156,9,Green Chili,2 medium,Vegetables
RCP09156,10,Vinegar,3 tbsp,Liquids
RCP09156,11,Tamarind Paste,1 tbsp,Liquids
RCP09156,12,Raisins,3 tbsp,Others
RCP09156,13,All-Purpose Flour,225 g,Grains
RCP09157,1,Onion,2 medium,Vegetables
RCP09157,2,Garlic,6 cloves,Vegetables
RCP09157,3,Salt,to taste,Others
RCP09157,4,Chickpeas,351g,Proteins
RCP09157,5,Mutton,3 tbsp,Proteins
RCP09157,6,All-Purpose Flour,287 g,Grains
RCP09157,7,Paneer,299 ml,Dairy
RCP09157,8,Raisins,2 tbsp,Others
RCP09157,9,Semolina,308 g,Grains
RCP09157,10,Oil,3 tbsp,Liquids
RCP09157,11,Coconut Milk,2 tbsp,Liquids
RCP09157,12,Chicken,3 tbsp,Proteins
RCP09157,13,Chicken,1 tbsp,Proteins
RCP09157,14,Black Pepper,1 tsp,Spices
RCP09158,1,Onion,2 medium,Vegetables
RCP09158,2,Garlic,3 cloves,Vegetables
RCP09158,3,Salt,to taste,Others
RCP09158,4,Fish,420g,Proteins
RCP09158,5,Potato,1 medium,Vegetables
RCP09158,6,Raisins,2 tbsp,Others
RCP09158,7,Ginger,2 medium,Vegetables
RCP09158,8,Sesame Seeds,4 tbsp,Others
RCP09158,9,Cloves,2 tsp,Spices
RCP09158,10,Wheat Flour,393 g,Grains
RCP09158,11,Milk,450 ml,Dairy
RCP09158,12,Salt,4 tbsp,Others
RCP09158,13,Chicken,1 tbsp,Proteins
RCP09158,14,Ghee,328 ml,Dairy
RCP09159,1,Onion,3 medium,Vegetables
RCP09159,2,Garlic,8 cloves,Vegetables
RCP09159,3,Salt,to taste,Others
RCP09159,4,Lentils (Dal),405g,Proteins
RCP09159,5,Almonds,4 tbsp,Others
RCP09159,6,Cloves,2 tsp,Spices
RCP09159,7,Fenugreek Leaves,1 tbsp,Aromatics
RCP09159,8,Fresh Coriander,3 tbsp,Aromatics
RCP09159,9,Turmeric,2 tsp,Spices
RCP09159,10,Chickpeas,2 tbsp,Proteins
RCP09160,1,Onion,2 medium,Vegetables
RCP09160,2,Garlic,3 cloves,Vegetables
RCP09160,3,Salt,to taste,Others
RCP09160,4,Fish,316g,Proteins
RCP09160,5,Raisins,3 tbsp,Others
RCP09160,6,Curry Leaves,1 tbsp,Aromatics
RCP09160,7,Cashews,2 tbsp,Others
RCP09160,8,Fresh Coriander,3 tbsp,Aromatics
RCP09160,9,Beef,1 tbsp,Proteins
RCP09160,10,Fenugreek Leaves,2 tbsp,Aromatics
RCP09160,11,Coconut Milk,1 tbsp,Liquids
RCP09160,12,Tamarind Paste,4 tbsp,Liquids
RCP09160,13,Mutton,1 tbsp,Proteins
RCP09160,14,Cashews,2 tbsp,Others
RCP09161,1,Onion,3 medium,Vegetables
RCP09161,2,Garlic,9 cloves,Vegetables
RCP09161,3,Salt,to taste,Others
RCP09161,4,Mutton,499g,Proteins
RCP09161,5,Raisins,1 tbsp,Others
RCP09161,6,Butter,491 ml,Dairy
RCP09161,7,Onion,1 medium,Vegetables
RCP09161,8,Cauliflower,2 medium,Vegetables
RCP09161,9,Yogurt,117 ml,Dairy
RCP09162,1,Onion,2 medium,Vegetables
RCP09162,2,Garlic,4 cloves,Vegetables
RCP09162,3,Salt,to taste,Others
RCP09162,4,Chicken,902g,Proteins
RCP09162,5,Cream,377 ml,Dairy
RCP09162,6,Ginger,2 medium,Vegetables
RCP09162,7,Tofu,4 tbsp,Proteins
RCP09162,8,Wheat Flour,417 g,Grains
RCP09162,9,Coriander,2 tsp,Spices
RCP09162,10,Semolina,342 g,Grains
RCP09162,11,Tomato,2 medium,Vegetables
RCP09162,12,Onion,1 medium,Vegetables
RCP09162,13,Red Chili Powder,2 tsp,Spices
RCP09162,14,Basmati Rice,432 g,Grains
RCP09163,1,Onion,1 medium,Vegetables
RCP09163,2,Garlic,8 cloves,Vegetables
RCP09163,3,Salt,to taste,Others
RCP09163,4,Eggs,374g,Proteins
RCP09163,5,Garlic,2 medium,Vegetables
RCP09163,6,Milk,210 ml,Dairy
RCP09163,7,Lemon Juice,2 tbsp,Liquids
RCP09163,8,Water,3 tbsp,Liquids
RCP09163,9,Semolina,253 g,Grains
RCP09163,10,Garam Masala,1 tsp,Spices
RCP09163,11,Water,2 tbsp,Liquids
RCP09164,1,Onion,3 medium,Vegetables
RCP09164,2,Garlic,7 cloves,Vegetables
RCP09164,3,Salt,to taste,Others
RCP09164,4,Chicken,730g,Proteins
RCP09164,5,Tamarind Paste,4 tbsp,Liquids
RCP09164,6,Mint Leaves,1 tbsp,Aromatics
RCP09164,7,Coconut Milk,1 tbsp,Liquids
RCP09164,8,Fresh Coriander,1 tbsp,Aromatics
RCP09164,9,Fresh Coriander,4 tbsp,Aromatics
RCP09165,1,Onion,1 medium,Vegetables
RCP09165,2,Garlic,6 cloves,Vegetables
RCP09165,3,Salt,to taste,Others
RCP09165,4,Lentils (Dal),449g,Proteins
RCP09165,5,Mint Leaves,1 tbsp,Aromatics
RCP09165,6,Spinach,2 medium,Vegetables
RCP09165,7,Paneer,354 ml,Dairy
RCP09165,8,Butter,466 ml,Dairy
RCP09165,9,Curry Leaves,2 tbsp,Aromatics
RCP09165,10,Wheat Flour,378 g,Grains
RCP09165,11,Milk,148 ml,Dairy
RCP09165,12,Butter,315 ml,Dairy
RCP09165,13,Fresh Coriander,1 tbsp,Aromatics
