recipe_id,recipe_name,cuisine,category,cooking_method,difficulty,prep_time_minutes,cook_time_minutes,total_time_minutes,servings,spice_level,meal_type,is_vegetarian,is_vegan,is_gluten_free,is_halal,rating,review_count,calories_per_serving,estimated_cost_usd,date_added,is_traditional,is_festival_special
RCP07548,Mishti Doi,Bangladeshi,Desserts,Grilled,Medium,47,100,147,4,Mild,Breakfast,False,False,False,True,4.3,887,462,18.45,2024-06-07,True,False
RCP07549,Shorshe Ilish,Bangladeshi,Desserts,Steamed,Easy,25,77,102,7,Medium,Snack,False,True,False,True,4.0,4372,548,20.38,2025-05-21,True,False
RCP07550,Bangladeshi Desserts Special 152,Bangladeshi,Desserts,Steamed,Easy,46,106,152,6,Medium,Beverage,False,False,False,True,3.7,3206,769,17.24,2025-12-15,True,False
RCP07551,Shorshe Ilish,Bangladeshi,Desserts,Steamed,Medium,28,166,194,2,Mild,Snack,True,False,False,True,4.8,956,731,22.46,2025-02-22,True,False
RCP07552,Pitha,Bangladeshi,Desserts,Boiled,Easy,32,166,198,3,Medium,Beverage,False,False,True,True,4.1,2016,316,18.81,2024-10-18,False,False
RCP07553,Bangladeshi Desserts Special 155,Bangladeshi,Desserts,Slow-cooked,Easy,40,34,74,6,Mild,Breakfast,True,False,False,True,4.4,2970,459,11.29,2023-11-02,True,True
RCP07554,Bhuna Khichuri,Bangladeshi,Desserts,Steamed,Hard,34,55,89,2,Medium,Dinner,False,False,False,True,4.7,2124,431,11.08,2025-02-23,True,False
RCP07555,Bhuna Khichuri,Bangladeshi,Desserts,Fried,Medium,11,140,151,2,Medium,Dinner,False,True,False,True,5.0,227,742,20.54,2023-05-04,False,True
RCP07556,Bangladeshi Desserts Special 158,Bangladeshi,Desserts,Boiled,Easy,54,108,162,2,Hot,Dessert,False,False,False,True,4.4,4343,578,8.75,2025-11-08,True,True
RCP07557,Chomchom,Bangladeshi,Desserts,Pressure-cooked,Easy,40,84,124,5,Medium,Breakfast,False,False,False,True,4.5,60,778,23.6,2024-06-27,True,False
RCP07558,Kacchi Biryani,Bangladeshi,Desserts,Steamed,Hard,51,135,186,7,Medium,Dinner,False,False,False,True,4.7,4444,542,5.5,2024-11-12,True,False
RCP07559,Bangladeshi Desserts Special 161,Bangladeshi,Desserts,Pressure-cooked,Medium,44,128,172,6,Hot,Breakfast,False,True,False,True,4.8,1373,684,24.0,2025-02-21,True,False
RCP07560,Bangladeshi Desserts Special 162,Bangladeshi,Desserts,Pressure-cooked,Medium,56,86,142,7,Medium,Dinner,False,False,False,True,4.4,1375,592,17.6,2025-12-21,True,False
RCP07561,Hilsa Fish Curry,Bangladeshi,Desserts,Pressure-cooked,Hard,30,44,74,4,Medium,Dinner,False,False,False,True,4.6,596,276,12.96,2025-04-04,True,False
RCP07562,Hilsa Fish Curry,Bangladeshi,Desserts,Roasted,Easy,46,102,148,4,Medium,Snack,False,False,False,True,4.0,3957,224,9.3,2025-06-03,False,False
RCP07563,Bangladeshi Desserts Special 165,Bangladeshi,Desserts,Boiled,Hard,59,163,222,4,Medium,Beverage,False,False,False,True,4.8,2799,486,18.78,2025-08-23,True,False
RCP07564,Bangladeshi Desserts Special 166,Bangladeshi,Desserts,Baked,Medium,55,90,145,3,Medium,Breakfast,False,False,False,True,4.3,4519,699,24.53,2024-03-05,True,True
RCP07565,Shorshe Ilish,Bangladeshi,Desserts,Pressure-cooked,Easy,21,153,174,3,Hot,Lunch,False,False,False,True,4.3,4348,465,18.02,2023-10-24,True,False
RCP07566,Chomchom,Bangladeshi,Desserts,Roasted,Easy,55,136,191,6,Hot,Breakfast,True,False,False,True,4.8,3834,539,24.41,2023-04-30,False,False
RCP07567,Pitha,Bangladeshi,Desserts,Pressure-cooked,Easy,20,164,184,6,Medium,Beverage,False,False,False,True,3.5,2596,159,5.15,2023-03-10,True,False
RCP07568,Pitha,Bangladeshi,Desserts,Boiled,Easy,55,171,226,6,Hot,Snack,False,True,False,True,4.9,102,162,19.54,2024-08-29,True,False
RCP07569,Bangladeshi Desserts Special 171,Bangladeshi,Desserts,Pressure-cooked,Medium,32,161,193,6,Mild,Lunch,True,False,False,True,5.0,1737,651,21.75,2025-11-08,False,False
RCP07570,Mishti Doi,Bangladeshi,Desserts,Grilled,Hard,25,119,144,7,Medium,Lunch,False,True,False,True,4.0,4837,793,5.52,2025-11-16,False,False
RCP07571,Bangladeshi Desserts Special 173,Bangladeshi,Desserts,Grilled,Easy,46,144,190,3,Very Hot,Snack,False,False,False,True,4.6,1465,581,8.54,2025-12-10,True,False
RCP07572,Bangladeshi Desserts Special 174,Bangladeshi,Desserts,Baked,Hard,51,121,172,6,Hot,Snack,True,False,False,True,4.1,4547,650,21.75,2024-06-23,True,False
RCP07573,Chomchom,Bangladeshi,Desserts,Roasted,Medium,12,42,54,7,Hot,Dessert,True,False,False,True,4.6,4424,340,4.59,2023-02-26,True,False
RCP07574,Pitha,Bangladeshi,Desserts,Steamed,Hard,52,24,76,7,Medium,Dessert,False,False,False,True,3.5,2467,625,4.57,2024-12-13,True,True
RCP07575,Shorshe Ilish,Bangladeshi,Desserts,Grilled,Easy,30,123,153,2,Mild,Lunch,False,True,False,True,4.2,139,446,2.43,2024-07-17,True,False
RCP07576,Rezala,Bangladeshi,Desserts,Pressure-cooked,Easy,30,75,105,5,Hot,Snack,False,False,False,True,4.0,3632,609,5.6,2023-05-30,True,True
RCP07577,Bangladeshi Desserts Special 179,Bangladeshi,Desserts,Slow-cooked,Easy,52,158,210,5,Hot,Dessert,True,False,False,True,4.0,4791,494,13.4,2023-11-24,False,False
RCP07578,Bangladeshi Desserts Special 180,Bangladeshi,Desserts,Steamed,Medium,31,77,108,3,Mild,Snack,False,False,False,True,3.8,2077,546,14.93,2023-10-31,False,False
RCP07579,Rezala,Bangladeshi,Desserts,Boiled,Medium,38,93,131,4,Mild,Lunch,False,False,False,True,4.0,3218,162,21.91,2024-12-12,True,False
RCP07580,Bangladeshi Desserts Special 182,Bangladeshi,Desserts,Baked,Medium,42,81,123,7,Medium,Lunch,False,False,False,True,4.3,2463,449,7.15,2023-11-27,True,False
RCP07581,Bangladeshi Desserts Special 183,Bangladeshi,Desserts,Baked,Medium,21,161,182,6,Hot,Lunch,False,True,False,True,4.8,4170,577,18.69,2024-01-26,False,False
RCP07582,Mishti Doi,Bangladeshi,Desserts,Baked,Easy,45,136,181,6,Medium,Dessert,False,False,False,True,4.5,4267,239,7.11,2023-07-20,True,False
RCP07583,Bhuna Khichuri,Bangladeshi,Desserts,Steamed,Easy,11,17,28,4,Very Hot,Breakfast,True,False,False,True,4.2,4549,547,2.31,2025-02-24,True,False
RCP07584,Bangladeshi Desserts Special 186,Bangladeshi,Desserts,Pressure-cooked,Easy,13,145,158,2,Mild,Snack,False,False,False,True,3.5,3426,312,19.11,2025-11-18,True,True
RCP07585,Bangladeshi Desserts Special 187,Bangladeshi,Desserts,Boiled,Easy,15,32,47,3,Medium,Dinner,False,False,False,True,3.8,4993,463,23.36,2023-05-20,False,False
RCP07586,Pitha,Bangladeshi,Desserts,Slow-cooked,Easy,43,53,96,4,Medium,Breakfast,False,True,False,True,4.4,4504,509,10.61,2025-04-18,False,False
RCP07587,Rezala,Bangladeshi,Desserts,Roasted,Medium,50,54,104,2,Mild,Dessert,False,False,False,True,4.8,1428,366,15.08,2023-06-02,True,False
RCP07588,Pitha,Bangladeshi,Desserts,Slow-cooked,Easy,16,72,88,6,Mild,Dessert,False,False,False,True,4.1,2517,466,16.41,2024-10-05,True,False
RCP07589,Mishti Doi,Bangladeshi,Desserts,Grilled,Hard,41,140,181,4,Hot,Dinner,True,False,False,True,4.8,3970,586,22.08,2023-08-14,False,False
RCP07590,Bangladeshi Desserts Special 192,Bangladeshi,Desserts,Boiled,Medium,49,153,202,4,Medium,Beverage,False,False,False,True,4.2,112,703,3.44,2024-10-30,True,False
RCP07591,Bangladeshi Desserts Special 193,Bangladeshi,Desserts,Steamed,Easy,19,145,164,7,Hot,Breakfast,False,True,True,True,3.6,3018,395,23.8,2023-09-18,True,False
RCP07592,Hilsa Fish Curry,Bangladeshi,Desserts,Roasted,Medium,19,63,82,5,Medium,Dessert,False,False,True,True,3.9,3244,154,3.15,2023-07-05,False,False
RCP07593,Kacchi Biryani,Bangladeshi,Desserts,Fried,Medium,25,49,74,4,Mild,Dinner,False,False,False,True,3.6,681,501,12.18,2023-12-16,True,True
RCP07594,Bangladeshi Desserts Special 196,Bangladeshi,Desserts,Steamed,Medium,45,171,216,6,Hot,Breakfast,True,False,False,True,5.0,2179,531,8.03,2024-11-21,True,False
RCP07595,Kacchi Biryani,Bangladeshi,Desserts,Steamed,Easy,22,161,183,6,Hot,Snack,False,False,False,True,4.2,2751,613,3.62,2024-06-17,True,False
RCP07596,Rezala,Bangladeshi,Desserts,Grilled,Medium,41,162,203,3,Hot,Dessert,False,False,False,True,4.7,2409,191,23.26,2024-10-27,True,True
RCP07597,Mishti Doi,Bangladeshi,Desserts,Roasted,Hard,42,145,187,3,Mild,Breakfast,False,False,False,True,4.3,4225,583,8.21,2025-04-21,True,False
RCP07598,Bhuna Khichuri,Bangladeshi,Desserts,Slow-cooked,Medium,16,120,136,2,Mild,Dessert,False,False,False,True,4.3,859,391,15.08,2024-10-16,True,False
RCP07599,Bangladeshi Desserts Special 201,Bangladeshi,Desserts,Roasted,Medium,29,25,54,4,Mild,Breakfast,False,False,True,True,4.1,3083,434,13.74,2024-04-18,False,False
RCP07600,Bangladeshi Desserts Special 202,Bangladeshi,Desserts,Slow-cooked,Hard,49,79,128,2,Medium,Beverage,False,False,False,True,3.6,4440,731,7.38,2024-05-18,True,False
RCP07601,Mishti Doi,Bangladeshi,Desserts,Boiled,Medium,26,84,110,6,Hot,Dessert,False,False,False,True,4.9,3636,492,10.33,2024-06-01,False,True
RCP07602,Bhuna Khichuri,Bangladeshi,Desserts,Boiled,Medium,51,101,152,7,Medium,Snack,True,False,False,True,4.6,488,187,13.73,2023-03-03,True,False
RCP07603,Bangladeshi Desserts Special 205,Bangladeshi,Desserts,Fried,Medium,43,115,158,3,Medium,Beverage,False,False,False,True,4.9,3898,401,24.79,2023-02-20,True,False
RCP07604,Shorshe Ilish,Bangladeshi,Desserts,Steamed,Medium,11,176,187,2,Medium,Snack,False,False,False,True,4.4,3380,274,14.87,2024-11-12,False,False
RCP07605,Chomchom,Bangladeshi,Desserts,Pressure-cooked,Medium,38,43,81,2,Medium,Breakfast,False,False,False,True,4.4,1586,390,14.02,2023-12-21,True,False
RCP07606,Bhuna Khichuri,Bangladeshi,Desserts,Steamed,Hard,52,42,94,7,Medium,Snack,False,False,True,True,4.6,1490,764,21.49,2023-10-18,False,True
RCP07607,Chomchom,Bangladeshi,Desserts,Boiled,Medium,14,162,176,6,Medium,Beverage,False,False,False,True,4.2,369,366,2.81,2025-10-18,True,False
RCP07608,Bangladeshi Desserts Special 210,Bangladeshi,Desserts,Baked,Hard,26,140,166,4,Hot,Dessert,True,False,False,True,3.5,3329,506,17.75,2025-05-05,True,True
RCP07609,Bangladeshi Desserts Special 211,Bangladeshi,Desserts,Roasted,Easy,47,80,127,7,Hot,Snack,False,False,False,True,3.7,1899,641,11.5,2025-08-22,True,False
RCP07610,Hilsa Fish Curry,Bangladeshi,Desserts,Boiled,Medium,34,82,116,4,Medium,Dinner,False,False,False,True,4.6,4560,337,23.7,2024-01-20,False,False
RCP07611,Hilsa Fish Curry,Bangladeshi,Desserts,Grilled,Medium,46,85,131,6,Hot,Dinner,False,True,False,True,4.7,2175,495,7.1,2023-05-27,False,False
RCP07612,Chomchom,Bangladeshi,Desserts,Pressure-cooked,Hard,36,75,111,2,Medium,Dinner,False,False,False,True,4.5,2525,345,8.94,2024-02-29,False,False
RCP07613,Bangladeshi Desserts Special 215,Bangladeshi,Desserts,Fried,Medium,28,115,143,6,Hot,Dessert,False,True,False,True,3.6,648,338,18.34,2023-06-19,False,False
RCP07614,Mishti Doi,Bangladeshi,Desserts,Steamed,Easy,45,124,169,7,Medium,Beverage,False,False,False,True,4.5,1616,273,22.56,2025-07-12,True,False
RCP07615,Bangladeshi Desserts Special 217,Bangladeshi,Desserts,Fried,Easy,48,87,135,5,Hot,Breakfast,True,False,True,True,4.8,56,445,6.26,2025-11-27,True,False
RCP07616,Shorshe Ilish,Bangladeshi,Desserts,Boiled,Easy,27,156,183,3,Hot,Dinner,False,False,False,True,3.8,2131,200,15.32,2024-12-04,True,True
RCP07617,Shorshe Ilish,Bangladeshi,Desserts,Fried,Medium,21,51,72,6,Very Hot,Lunch,False,True,False,True,4.1,1725,448,7.66,2025-12-21,True,False
RCP07618,Pitha,Bangladeshi,Desserts,Pressure-cooked,Easy,50,138,188,6,Mild,Beverage,False,False,True,True,4.6,2900,184,14.91,2023-11-07,False,False
RCP07619,Hilsa Fish Curry,Bangladeshi,Desserts,Grilled,Easy,28,88,116,3,Hot,Dessert,False,False,False,True,3.8,287,499,6.92,2024-08-18,True,False
RCP07620,Bangladeshi Desserts Special 222,Bangladeshi,Desserts,Pressure-cooked,Medium,17,150,167,3,Very Hot,Breakfast,False,False,False,True,4.6,1024,395,4.09,2024-08-16,False,False
RCP07621,Pitha,Bangladeshi,Desserts,Slow-cooked,Easy,36,89,125,3,Mild,Lunch,False,False,False,True,4.5,3926,363,16.61,2024-11-05,True,False
RCP07622,Bangladeshi Desserts Special 224,Bangladeshi,Desserts,Grilled,Easy,42,163,205,3,Very Hot,Breakfast,True,False,False,True,4.8,2510,348,18.82,2023-03-10,True,False
RCP07623,Pitha,Bangladeshi,Desserts,Slow-cooked,Hard,58,141,199,4,Medium,Dinner,False,True,False,True,4.5,661,738,8.79,2023-03-10,True,False
RCP07624,Bangladeshi Desserts Special 226,Bangladeshi,Desserts,Slow-cooked,Easy,33,127,160,7,Mild,Snack,False,False,False,True,4.3,3654,470,12.62,2024-09-26,True,True
RCP07625,Hilsa Fish Curry,Bangladeshi,Desserts,Grilled,Hard,24,177,201,6,Hot,Beverage,False,False,False,True,3.8,4251,727,20.03,2025-04-26,False,False
RCP07626,Kacchi Biryani,Bangladeshi,Desserts,Slow-cooked,Medium,49,147,196,7,Hot,Dessert,False,False,False,True,4.9,3533,188,2.5,2023-08-12,True,False
RCP07627,Bangladeshi Desserts Special 229,Bangladeshi,Desserts,Pressure-cooked,Easy,12,106,118,6,Hot,Dessert,True,False,False,True,4.9,3442,784,13.02,2025-03-01,False,False
RCP07628,Chomchom,Bangladeshi,Desserts,Fried,Medium,23,40,63,7,Mild,Snack,True,False,True,True,3.9,2146,381,9.39,2025-11-13,True,True
RCP07629,Hilsa Fish Curry,Bangladeshi,Desserts,Pressure-cooked,Easy,40,167,207,3,Medium,Breakfast,False,False,False,True,5.0,3011,577,20.76,2025-07-09,True,True
RCP07630,Rezala,Bangladeshi,Desserts,Baked,Easy,54,30,84,5,Medium,Snack,False,False,False,True,3.8,2598,458,5.61,2024-08-14,True,True
RCP07631,Bhuna Khichuri,Bangladeshi,Desserts,Pressure-cooked,Hard,36,76,112,7,Medium,Beverage,True,False,True,True,4.8,163,242,14.05,2024-04-29,True,False
RCP07632,Kacchi Biryani,Bangladeshi,Desserts,Grilled,Easy,21,131,152,7,Mild,Dessert,False,False,True,True,3.7,4212,642,17.99,2024-01-15,True,False
RCP07633,Bangladeshi Desserts Special 235,Bangladeshi,Desserts,Baked,Medium,31,163,194,7,Hot,Beverage,False,False,False,True,3.5,3904,590,23.88,2025-01-01,False,False
RCP07634,Shorshe Ilish,Bangladeshi,Desserts,Steamed,Hard,53,160,213,7,Medium,Snack,False,True,False,True,3.9,2872,345,2.3,2024-10-15,False,False
RCP07635,Bangladeshi Desserts Special 237,Bangladeshi,Desserts,Steamed,Medium,42,74,116,4,Mild,Lunch,False,False,True,True,4.4,3809,575,3.54,2024-12-07,False,False
RCP07636,Bangladeshi Desserts Special 238,Bangladeshi,Desserts,Boiled,Medium,50,47,97,7,Hot,Dinner,True,False,False,True,4.2,1350,459,10.68,2025-10-02,False,False
RCP07637,Chomchom,Bangladeshi,Desserts,Steamed,Easy,13,116,129,5,Very Hot,Snack,False,False,True,True,4.6,1843,230,20.55,2025-06-02,False,True
RCP07638,Pitha,Bangladeshi,Desserts,Baked,Medium,54,116,170,5,Medium,Dessert,False,False,False,True,4.2,1945,729,14.83,2023-12-24,True,False
RCP07639,Chomchom,Bangladeshi,Desserts,Pressure-cooked,Easy,26,144,170,4,Mild,Dessert,True,False,True,True,4.8,2649,417,11.3,2023-12-30,True,True
RCP07640,Chomchom,Bangladeshi,Desserts,Grilled,Hard,24,22,46,3,Hot,Dessert,False,False,False,True,4.4,1555,170,7.95,2025-05-17,False,False
RCP07641,Hilsa Fish Curry,Bangladeshi,Desserts,Slow-cooked,Hard,30,172,202,2,Medium,Dessert,False,False,False,True,3.9,789,341,21.34,2025-03-23,True,False
RCP07642,Rezala,Bangladeshi,Desserts,Slow-cooked,Medium,52,141,193,4,Mild,Beverage,True,False,False,True,4.6,639,743,21.41,2026-01-22,False,True
RCP07643,Rezala,Bangladeshi,Desserts,Roasted,Medium,50,61,111,3,Very Hot,Lunch,False,False,False,True,3.9,882,167,2.99,2024-05-09,False,False
RCP07644,Kacchi Biryani,Bangladeshi,Desserts,Fried,Easy,35,55,90,5,Hot,Breakfast,False,False,False,True,4.6,1136,513,20.13,2025-02-15,False,False
RCP07645,Bangladeshi Desserts Special 247,Bangladeshi,Desserts,Slow-cooked,Medium,33,102,135,3,Mild,Beverage,False,False,True,True,4.5,4178,184,16.08,2023-05-18,True,False
RCP07646,Kacchi Biryani,Bangladeshi,Desserts,Slow-cooked,Hard,22,134,156,6,Medium,Dessert,True,False,False,True,4.1,630,690,12.61,2025-06-27,True,False
RCP07647,Shorshe Ilish,Bangladeshi,Desserts,Baked,Easy,33,21,54,2,Medium,Dinner,False,False,False,True,4.8,2510,151,23.91,2023-02-24,True,False
RCP07648,Bhuna Khichuri,Bangladeshi,Desserts,Roasted,Medium,50,171,221,6,Mild,Snack,False,True,False,True,4.9,134,483,24.04,2023-11-23,False,False
RCP07649,Rezala,Bangladeshi,Desserts,Roasted,Easy,49,89,138,3,Very Hot,Dessert,False,False,False,True,3.6,4820,211,21.98,2024-07-26,True,False
RCP07650,Rezala,Bangladeshi,Desserts,Grilled,Hard,17,94,111,5,Mild,Dessert,False,False,True,True,4.5,3742,265,15.0,2025-04-21,True,False
RCP07651,Hilsa Fish Curry,Bangladeshi,Desserts,Boiled,Hard,29,165,194,5,Medium,Snack,True,False,False,True,4.5,3329,324,22.38,2024-02-17,False,False
RCP07652,Bangladeshi Desserts Special 254,Bangladeshi,Desserts,Steamed,Easy,31,56,87,2,Medium,Snack,True,False,False,True,4.9,945,724,3.2,2023-10-17,False,False
RCP07653,Rezala,Bangladeshi,Desserts,Baked,Easy,59,146,205,6,Mild,Dessert,False,False,False,True,3.7,1054,489,14.19,2025-01-24,False,False
RCP07654,Bhuna Khichuri,Bangladeshi,Desserts,Grilled,Medium,59,30,89,6,Mild,Beverage,True,False,False,True,3.8,845,727,23.38,2025-04-20,True,False
RCP07655,Kacchi Biryani,Bangladeshi,Desserts,Pressure-cooked,Hard,31,139,170,6,Medium,Breakfast,False,False,False,True,4.4,2313,504,19.12,2025-05-04,True,True
RCP07656,Bangladeshi Desserts Special 258,Bangladeshi,Desserts,Baked,Easy,43,127,170,2,Medium,Breakfast,False,False,False,True,4.5,2513,461,14.29,2025-07-27,True,False
RCP07657,Bhuna Khichuri,Bangladeshi,Desserts,Grilled,Hard,31,32,63,6,Hot,Dessert,True,False,False,True,4.6,1860,714,15.37,2025-05-18,True,False
RCP07658,Chomchom,Bangladeshi,Desserts,Slow-cooked,Medium,29,28,57,7,Very Hot,Lunch,False,False,False,True,4.9,3501,222,21.6,2024-04-11,False,False
RCP07659,Pitha,Bangladeshi,Desserts,Fried,Medium,14,60,74,3,Hot,Dessert,False,False,False,True,3.6,2325,545,5.57,2024-02-10,False,False
RCP07660,Shorshe Ilish,Bangladeshi,Desserts,Slow-cooked,Easy,26,97,123,6,Medium,Breakfast,False,True,False,True,4.7,3726,470,21.23,2025-05-07,True,False
RCP07661,Rezala,Bangladeshi,Desserts,Pressure-cooked,Medium,25,57,82,5,Hot,Dinner,True,False,False,True,4.5,1335,244,6.52,2024-06-23,False,True
RCP07662,Bangladeshi Desserts Special 264,Bangladeshi,Desserts,Pressure-cooked,Easy,49,50,99,6,Medium,Breakfast,False,False,False,True,3.6,4323,204,22.0,2024-02-03,True,False
RCP07663,Kacchi Biryani,Bangladeshi,Desserts,Steamed,Hard,51,97,148,2,Hot,Beverage,False,False,False,True,4.7,235,772,6.88,2024-09-19,True,False
RCP07664,Mishti Doi,Bangladeshi,Desserts,Steamed,Medium,14,64,78,7,Medium,Snack,False,True,False,True,4.7,140,792,21.85,2024-06-28,False,False
RCP07665,Bangladeshi Desserts Special 267,Bangladeshi,Desserts,Boiled,Medium,17,147,164,6,Medium,Snack,False,False,False,True,4.2,2697,586,8.97,2023-04-13,True,False
RCP07666,Mishti Doi,Bangladeshi,Desserts,Baked,Easy,56,39,95,5,Medium,Dessert,False,True,False,True,4.5,4180,296,4.31,2024-12-28,False,False
RCP07667,Rezala,Bangladeshi,Desserts,Boiled,Medium,48,64,112,2,Mild,Breakfast,False,True,False,True,3.9,2275,615,15.04,2025-04-19,True,False
RCP07668,Bangladeshi Desserts Special 270,Bangladeshi,Desserts,Pressure-cooked,Medium,15,41,56,3,Mild,Beverage,False,False,False,True,4.8,21,288,8.16,2025-08-19,True,True
RCP07669,Bangladeshi Desserts Special 271,Bangladeshi,Desserts,Fried,Hard,12,152,164,4,Medium,Dessert,True,False,False,True,4.7,2904,287,20.35,2023-09-23,False,True
RCP07670,Bangladeshi Desserts Special 272,Bangladeshi,Desserts,Pressure-cooked,Easy,22,158,180,5,Very Hot,Beverage,False,False,False,True,4.5,2121,470,17.85,2025-05-10,True,True
RCP07671,Bhuna Khichuri,Bangladeshi,Desserts,Baked,Medium,22,97,119,5,Medium,Dinner,True,False,False,True,4.9,2643,279,21.38,2024-05-19,True,True
RCP07672,Hilsa Fish Curry,Bangladeshi,Desserts,Slow-cooked,Easy,25,16,41,7,Medium,Dinner,False,False,False,True,3.5,274,329,21.63,2024-01-02,False,False
RCP07673,Mishti Doi,Bangladeshi,Desserts,Grilled,Medium,13,146,159,6,Mild,Breakfast,False,False,True,True,4.3,2983,299,13.42,2024-06-23,True,False
RCP07674,Pitha,Bangladeshi,Desserts,Pressure-cooked,Easy,43,131,174,4,Mild,Beverage,False,False,False,True,3.9,1658,753,19.27,2023-08-27,True,False
RCP07675,Shorshe Ilish,Bangladeshi,Desserts,Steamed,Medium,30,25,55,5,Mild,Beverage,False,False,False,True,3.6,4331,639,11.36,2025-07-16,True,False
RCP07676,Hilsa Fish Curry,Bangladeshi,Desserts,Pressure-cooked,Easy,22,51,73,7,Very Hot,Dinner,False,False,False,True,5.0,3560,175,16.7,2024-09-21,False,False
RCP07677,Bhuna Khichuri,Bangladeshi,Desserts,Slow-cooked,Easy,36,156,192,5,Mild,Lunch,False,False,False,True,5.0,1533,196,22.24,2025-11-14,True,False
RCP07678,Hilsa Fish Curry,Bangladeshi,Desserts,Baked,Easy,14,150,164,2,Medium,Dinner,False,False,False,True,4.0,502,269,19.81,2024-12-14,True,True
RCP07679,Rezala,Bangladeshi,Desserts,Boiled,Easy,50,114,164,5,Medium,Lunch,False,False,False,True,3.6,1198,417,20.62,2024-08-08,True,False
RCP07680,Bangladeshi Desserts Special 282,Bangladeshi,Desserts,Baked,Easy,14,130,144,2,Very Hot,Lunch,False,False,True,True,4.1,4529,680,5.8,2024-05-07,True,False
RCP07681,Bangladeshi Desserts Special 283,Bangladeshi,Desserts,Slow-cooked,Medium,11,27,38,3,Medium,Lunch,False,False,True,True,3.5,3997,490,7.89,2025-08-28,True,False
RCP07682,Rezala,Bangladeshi,Desserts,Grilled,Hard,16,136,152,6,Very Hot,Lunch,False,False,False,True,3.5,116,482,20.23,2024-12-10,False,False
RCP07683,Kacchi Biryani,Bangladeshi,Desserts,Roasted,Hard,28,33,61,6,Medium,Lunch,True,False,False,True,4.6,1939,521,21.15,2023-06-03,False,False
RCP07684,Pitha,Bangladeshi,Desserts,Fried,Easy,53,39,92,3,Medium,Breakfast,False,False,False,True,4.5,4989,732,6.85,2024-09-11,True,False
RCP07685,Bangladeshi Desserts Special 287,Bangladeshi,Desserts,Steamed,Easy,37,143,180,7,Hot,Lunch,True,False,False,True,4.9,807,547,9.46,2024-09-28,True,False
RCP07686,Pitha,Bangladeshi,Desserts,Baked,Easy,42,41,83,3,Hot,Snack,False,False,True,True,4.6,3251,576,14.43,2024-03-01,False,False
RCP07687,Hilsa Fish Curry,Bangladeshi,Desserts,Fried,Easy,32,53,85,2,Medium,Snack,False,False,False,True,3.5,451,279,18.27,2023-10-28,True,True
RCP07688,Kacchi Biryani,Bangladeshi,Desserts,Fried,Medium,58,46,104,6,Hot,Breakfast,True,False,True,True,5.0,354,251,18.02,2023-06-30,False,False
